Name,Price,Performance,Design,Storage,Battery
HP Pavilion 15-EG2035TU (6D4K7PA) Laptop (Core i5 12th Gen/16 GB/512 GB SSD/Windows 11),"Rs.80,116","Core i5 12th Gen
4.2 Ghz
16 GB DDR4 RAM","15.6 inches (39.62 cm)
1920 x 1080 pixels
1.74 Kg, 17.9 mm thick",512 GB SSD,"Li-Ion
3 Cell"
Lenovo ThinkBook TB13s ITL Gen 2 (20V9A05EIH) Laptop (Core i5 11th Gen/8 GB/512 GB SSD/Windows 10),"Rs.57,999","Core i5 11th Gen
2.4 Ghz
8 GB LPDDR4X RAM","15 inches (38.1 cm)
2560 x 1600 pixels
1.26 Kg, 14.9 mm thick",512 GB SSD,"Li-Ion
4 Cell"
Lenovo V15 (82KDA011IH) Laptop (AMD Hexa Core Ryzen 5/8 GB/512 GB SSD/Windows 11),"Rs.35,790","AMD Hexa Core Ryzen 5
2.1 Ghz
8 GB DDR4 RAM","15.6 inches (39.62 cm)
1920 x 1080 pixels
1.7 Kg, 20 mm thick",512 GB SSD,"Li-Ion
3 Cell
6 Hrs"
HP 14s-fr0012AU (275H7PA) Laptop (AMD Quad Core Ryzen 5/8 GB/512 GB SSD/Windows 10),"Rs.50,450","AMD Quad Core Ryzen 5
2.1 Ghz
8 GB DDR4 RAM","14 inches (35.56 cm)
1920 x 1080 pixels
1.46 Kg, 17.9 mm thick",512 GB SSD,"Li-Ion
3 Cell"
Asus TUF Gaming F17 FX706HC-HX070T Laptop (Core i5 11th Gen/8 GB/1 TB SSD/Windows 10/4 GB),"Rs.74,000","Core i5 11th Gen
2.7 Ghz
8 GB DDR4 RAM
4 GB Graphics","17.3 inches (43.94 cm)
1920 x 1080 pixels
2.6 Kg, 24.8 mm thick",1 TB SSD,"Li-Ion
4 Cell"
Asus TUF Gaming F15 FX506HF-HN026W Laptop (Core i5 11th Gen/8 GB/1 TB SSD/Windows 11/4 GB),"Rs.62,990","Core i5 11th Gen
2.7 Ghz
8 GB DDR4 RAM
4 GB Graphics","15.6 inches (39.62 cm)
1920 x 1080 pixels
2.30 Kg, 10.6 mm thick",1 TB SSD,"Li-Ion
3 Cell"
Dell Vostro 14 3401 (D552163WIN9BE) Laptop (Core i3 11th Gen/4 GB/1 TB 256 GB SSD/Windows 10),"Rs.38,890","Core i3 11th Gen
4 GB DDR4 RAM","14 inches (35.56 cm)
1920 x 1080 pixels
1.58 Kg, 20 mm thick","1 TB HDD
256 GB SSD
SATA
5400 RPM","Li-Ion
3 Cell
10 Hrs"
Asus TUF Gaming F15 FX506HF-HN024WS Laptop (Core i5 11th Gen/8 GB/512 GB SSD/Windows 11/4 GB),"Rs.55,000","Core i5 11th Gen
2.7 Ghz
8 GB DDR4 RAM
4 GB Graphics","15.6 inches (39.62 cm)
1920 x 1080 pixels
2.3 Kg, 24.5 mm thick",512 GB SSD,"Li-Ion
3 Cell"
HP Pavilion 15-eg2091TU (7G761PA) Laptop (Core i5 12th Gen/16 GB/512 GB SSD/Windows 11),"Rs.74,400","Core i5 12th Gen
4.2 Ghz
16 GB DDR4 RAM","15.6 inches (39.62 cm)
1920 x 1080 pixels
1.74 Kg, 17.9 mm thick",512 GB SSD,"Li-Ion
3 Cell
9.30 Hrs"
Lenovo Thinkpad E15 (20TDS0AC00) Laptop (Core i5 11th Gen/8 GB/512 GB SSD/Windows 10),"Rs.63,999","Core i5 11th Gen
2.4 Ghz
8 GB DDR4 RAM","15.6 inches (39.62 cm)
1920 x 1080 pixels
1.7 Kg, 18.9 mm thick",512 GB SSD,"Li-Ion
3 Cell
10.8 Hrs"
HP Pavilion 15-EG2036TU (6D4K8PA) Laptop (Core i5 12th Gen/16 GB/512 GB SSD/Windows 11),"Rs.71,990","Core i5 12th Gen
4.7 Ghz
16 GB DDR4 RAM","15.6 inches (39.62 cm)
1920 x 1080 pixels
1.74 Kg, 17.9 mm thick",512 GB SSD,"Li-Ion
3 Cell"
HP Victus 15-fa0073TX (6Z2P3PA) Laptop (Core i7 12th Gen/8 GB/512 GB SSD/Windows 11/4 GB),"Rs.101,278","Core i7 12th Gen
3.4 Ghz
8 GB DDR4 RAM
4 GB Graphics","15.6 inches (39.62 cm)
1920 x 1080 pixels
2.37 Kg, 22.5 mm thick",512 GB SSD,"Li-Ion
4 Cell"
Acer Aspire 3 A315-58 (UN.ADDSI.036) Laptop (Core i3 11th Gen/8 GB/256 GB SSD/Windows 11),"Rs.32,499","Core i3 11th Gen
4.0 Ghz
8 GB DDR4 RAM","15.6 inches (39.62 cm)
1920 x 1080 pixels
1.7 Kg, 19.9 mm thick",256 GB SSD,"2 Cell
9 Hrs"
Lenovo Ideapad Slim 3i 15IAH8 (83ER008GIN) Laptop (Core i5 12th Gen/16 GB/512 GB SSD/Windows 11),"Rs.53,999","Core i5 12th Gen
2.0 Ghz
16 GB LPDDR5 RAM","15.6 inches (39.62 cm)
1920 x 1080 pixels
1.62 Kg",512 GB SSD,"Li-Po
3 Cell
7 Hrs"
Asus Vivobook K15 OLED K513EA-L313WS Laptop (Core i3 11th Gen/8 GB/512 GB SSD/Windows 11),"Rs.53,990","Core i3 11th Gen
3.0 Ghz
8 GB DDR4 RAM","15.6 inches (39.62 cm)
1920 x 1080 pixels
1.8 Kg, 18 mm thick",512 GB SSD,"Li-Ion
3 Cell
6 Hrs"
Dell Vostro 14 3400 (D552172WIN9DE) Laptop (Core i5 11th Gen/8 GB/512 GB SSD/Windows 10/2 GB),"Rs.56,999","Core i5 11th Gen
2.4 Ghz
8 GB DDR4 RAM
2 GB Graphics","14 inches (35.56 cm)
1920 x 1080 pixels
1.58 Kg, 20 mm thick",512 GB SSD,"Li-Po
3 Cell
10 Hrs"
Lenovo Ideapad Gaming 3 (82SB00V4IN) Laptop (AMD Hexa Core Ryzen 5/8 GB/512 GB SSD/Windows 11/4 GB),"Rs.63,990","AMD Hexa Core Ryzen 5
3.3 Ghz
8 GB DDR5 RAM
4 GB Graphics","15.6 inches (39.62 cm)
1920 x 1080 pixels
2.32 Kg, 80 mm thick",512 GB SSD,"Li-Ion
3 Cell
4.5 Hrs"
Acer Predator Helios Neo 16 PHN16-71 (NH.QLUSI.001) Laptop (Core i7 13th Gen/16 GB/1 TB SSD/Windows 11/8 GB),"Rs.149,990","Core i7 13th Gen
2.1 Ghz
16 GB DDR5 RAM
8 GB Graphics","16 inches (40.64 cm)
2560 x 1600 pixels
2.80 Kg, 28.2 mm thick",1 TB SSD,"Li-Ion
4 Cell
6 Hrs"
Lenovo Ideapad Gaming 3 (82K2012LIN) Laptop (AMD Hexa Core Ryzen 5/8 GB/512 GB SSD/Windows 11/4 GB),"Rs.60,100","AMD Hexa Core Ryzen 5
3.3 Ghz
8 GB DDR4 RAM
4 GB Graphics","15.6 inches (39.62 cm)
1920 x 1080 pixels
2.25 Kg, 24.2 mm thick",512 GB SSD,"Li-Ion
5 Hrs"
Asus TUF Gaming F15 FX506HM-HN016T Laptop (Core i5 11th Gen/16 GB/512 GB SSD/Windows 10/6 GB),"Rs.89,990","Core i5 11th Gen
16 GB DDR4 RAM
6 GB Graphics","15.6 inches (39.62 cm)
1920 x 1080 pixels
2.3 Kg, 24.5 mm thick",512 GB SSD,"Li-Ion
4 Cell"
Acer Aspire 3 A314-22 (NX.HVVSI.007) Laptop (AMD Dual Core Athlon/4 GB/1 TB/Windows 11),"Rs.23,420","AMD Dual Core Athlon
1.2 Ghz
4 GB DDR4 RAM","14 inches (35.56 cm)
1366 x 768 pixels
1.9 Kg, 19.9 mm thick",1 TB HDD,"Li-Ion
2 Cell
9.5 Hrs"
HP 250 G8 (6G9R1PA) Laptop (Core i3 11th Gen/8 GB/512 GB SSD/DOS),"Rs.35,990","Core i3 11th Gen
3.0 Ghz
8 GB DDR4 RAM","15.6 inches (39.62 cm)
1366 x 768 pixels
1.74 Kg, 19.9 mm thick",512 GB SSD,"Li-Ion
3 Cell"
Asus VivoBook Flip 14 TP470EA-EC311WS Laptop (Core i3 11th Gen/8 GB/512 GB SSD/Windows 11),"Rs.55,000","Core i3 11th Gen
4.0 Ghz
8 GB RAM","14 inches (35.56 cm)
1920 x 1080 pixels
1.50 Kg, 22 mm thick
Touch Screen",512 GB SSD,"Li-Ion
6 Hrs"
Asus VivoBook 15 X515EA-EJ328WS Laptop (Core i3 11th Gen/8 GB/512 GB SSD/Windows 11),"Rs.35,083","Core i3 11th Gen
3.0 Ghz
8 GB DDR4 RAM","15.6 inches (39.62 cm)
1920 x 1080 pixels
1.80 Kg, 19.9 mm thick",512 GB SSD,"Li-Ion
2 Cell"
Asus VivoBook 14 X415EA-EB322WS Laptop (Core i3 11th Gen/8 GB/512 GB SSD/Windows 11),"Rs.38,400","Core i3 11th Gen
3.0 Ghz
8 GB DDR4 RAM","14.1 inches (35.81 cm)
1920 x 1080 pixels
1.6 Kg, 19.9 mm thick",512 GB SSD,"Li-Ion
6 Hrs"
Lenovo Ideapad 5 15ITL05 (82FG0148IN) Laptop (Core i5 11th Gen/16 GB/512 GB SSD/Windows 10/2 GB),"Rs.74,000","Core i5 11th Gen
2.4 Ghz
16 GB DDR4 RAM
2 GB Graphics","15.6 inches (39.62 cm)
1920 x 1080 pixels
1.66 Kg, 17.9 mm thick",512 GB SSD,"Li-Ion
11 Hrs"
HP 250 G8 (3D4T7PA) Laptop (Core i3 10th Gen/4 GB/512 GB SSD/Windows 10),"Rs.30,007","Core i3 10th Gen
1.2 Ghz
4 GB DDR4 RAM","15.6 inches (39.62 cm)
1920 x 1080 pixels
1.74 Kg, 19.9 mm thick",512 GB SSD,"Li-Ion
3 Cell"
Asus TUF Gaming F15 FX506HE-HN382W Laptop (Core i7 11th Gen/16 GB/512 GB SSD/Windows 11/4 GB),"Rs.76,990","Core i7 11th Gen
2.3 Ghz
16 GB DDR4 RAM
4 GB Graphics","15.6 inches (39.62 cm)
1920 x 1080 pixels
2.30 Kg, 10.4 mm thick",512 GB SSD,"Li-Ion
4 Cell"
Dell Inspiron 15 3520 (D560866WIN9S) Laptop (Core i5 12th Gen/8 GB/512 GB SSD/Windows 11),"Rs.46,990","Core i5 12th Gen
4.2 Ghz
8 GB DDR4 RAM","15.6 inches (39.62 cm)
1920 x 1080 pixels
1.65 Kg, 21 mm thick",512 GB SSD,"Li-Ion
3 Cell"
Asus TUF FX706HCB-HX191T Laptop (Core i7 11th Gen/16 GB/512 GB SSD/Windows 10/4 GB),"Rs.81,990","Core i7 11th Gen
2.3 Ghz
16 GB DDR4 RAM
4 GB Graphics","17.3 inches (43.94 cm)
1920 x 1080 pixels
2.60 Kg, 23.3 mm thick",512 GB SSD,"Li-Ion
4 Cell"
Lenovo Ideapad 330 (81DE012NIN) Laptop (Core i5 8th Gen/8 GB/2 TB/Windows 10/2 GB),"Rs.57,990","Core i5 8th Gen
1.6 Ghz
8 GB DDR4 RAM
2 GB Graphics","15.6 inches (39.62 cm)
1366 x 768 pixels
2.2 Kg, 22.9 mm thick","2 TB HDD
SATA
5400 RPM","Li-Ion
2 Cell
6 Hrs"
Asus VivoBook 15 X1502ZA-EJ385WS Laptop (Core i3 12th Gen/8 GB/512 GB SSD/Windows 11),"Rs.43,837","Core i3 12th Gen
1.1 Ghz
8 GB DDR4 RAM","15.6 inches (39.62 cm)
1920 x 1080 pixels
1.70 Kg, 65 mm thick",512 GB SSD,"Li-Ion
3 Cell
6 Hrs"
Apple MacBook Air M2 2023 Ultrabook (Apple M2/8 GB/256 GB SSD/macOS Ventura),"Rs.113,690","Apple M2
8 GB RAM","15.3 inches (38.86 cm)
2880 x 1864 pixels
1.51 Kg, 11.5 mm thick",256 GB SSD,"Li-Po
18 Hrs"
Apple MacBook Air M2 MQKP3HN/A Ultrabook (Apple M2/8 GB/256 GB SSD/macOS Ventura),"Rs.129,900","Apple M2
8 GB RAM","15.3 inches (38.86 cm)
2880 x 1864 pixels
1.51 Kg, 11.5 mm thick",256 GB SSD,"Li-Ion
18 Hrs"
Apple MacBook Air M2 MQKX3HN/A Laptop (Apple M2/8 GB/512 GB SSD/macOS Ventura),"Rs.149,890","Apple M2
8 GB RAM","15.3 inches (38.86 cm)
2880 x 1864 pixels
1.51 Kg, 11.5 mm thick",512 GB SSD,"Li-Ion
18 Hrs"
Apple MacBook Air M2 MQKQ3HN/A Ultrabook (Apple M2/8 GB/512 GB SSD/macOS Ventura),"Rs.154,900","Apple M2
8 GB RAM","15.3 inches (38.86 cm)
2880 x 1864 pixels
1.51 Kg, 11.5 mm thick",512 GB SSD,"Li-Ion
18 Hrs"
Apple MacBook Air M2 MQKU3HN/A Ultrabook (Apple M2/8 GB/256 GB SSD/macOS Ventura),"Rs.131,521","Apple M2
8 GB RAM","15.3 inches (38.86 cm)
2880 x 1864 pixels
1.51 Kg, 11.5 mm thick",256 GB SSD,"Li-Ion
18 Hrs"
Apple MacBook Air M2 MQKR3HN/A Ultrabook (Apple M2/8 GB/256 GB SSD/macOS Ventura),"Rs.134,900","Apple M2
8 GB RAM","15.3 inches (38.86 cm)
2880 x 1864 pixels
1.51 Kg, 11.5 mm thick",256 GB SSD,"Li-Ion
18 Hrs"
Asus VivoBook 15 X515EA-EZ501WS Laptop (Core i5 11th Gen/8 GB/512 GB SSD/Windows 11),"Rs.64,500","Core i5 11th Gen
2.4 Ghz
8 GB DDR4 RAM","15.6 inches (39.62 cm)
1920 x 1080 pixels
1.80 Kg, 19.9 mm thick
Touch Screen",512 GB SSD,"Li-Ion
2 Cell"
Tecno MEGABOOK T1 Laptop (Core i7 11th Gen/16 GB/1 TB SSD/Windows 11),"Rs.57,999","Core i7 11th Gen
4.7 Ghz
16 GB LPDDR4 RAM","15.6 inches (39.62 cm)
1920 x 1080 pixels
1.48 Kg, 80 mm thick",1 TB SSD,"Li-Ion
17.5 Hrs"
Asus TUF Dash F15 FX517ZC-HN084WS Laptop (Core i5 12th Gen/16 GB/512 GB SSD/Windows 11/4 GB),"Rs.82,900","Core i5 12th Gen
2.0 Ghz
16 GB DDR5 RAM
4 GB Graphics","15.6 inches (39.62 cm)
1920 x 1080 pixels
2 Kg, 20 mm thick",512 GB SSD,"Li-Po
4 Cell
10 Hrs"
Asus TUF Gaming A15 FA506QM-HN124W Laptop (AMD Octa Core Ryzen 9/16 GB/512 GB SSD/Windows 11/6 GB),"Rs.102,849","AMD Octa Core Ryzen 9
3.3 Ghz
16 GB DDR4 RAM
6 GB Graphics","16.6 inches (42.16 cm)
1920 x 1080 pixels
1.90 Kg, 80 mm thick",512 GB SSD,3 Hrs
Lenovo Ideapad Gaming 3i (81Y40183IN) Laptop (Core i5 10th Gen/8 GB/1 TB/Windows 10/4 GB),"Rs.58,000","Core i5 10th Gen
2.5 Ghz
8 GB DDR4 RAM
4 GB Graphics","15.6 inches (39.62 cm)
1920 x 1080 pixels
2.2 Kg, 24.9 mm thick","1 TB HDD
SATA
5400 RPM","Li-Ion
3 Cell"
Lenovo Legion 5 15ITH6 (82JK007WIN) Laptop (Core i7 11th Gen/16 GB/512 GB SSD/Windows 10/4 GB),"Rs.72,399","Core i7 11th Gen
2.3 Ghz
16 GB DDR4 RAM
4 GB Graphics","15.6 inches (39.62 cm)
1920 x 1080 pixels
2.4 Kg, 22.5 mm thick",512 GB SSD,Li-Ion
Asus VivoBook 15 S510UN-EH76 Laptop (Core i7 8th Gen/8 GB/1 TB 256 GB SSD/Windows 10/2 GB),"Rs.161,632","Core i7 8th Gen
1.8 Ghz
8 GB DDR4 RAM
2 GB Graphics","15.6 inches (39.62 cm)
1920 x 1080 pixels
1.7 Kg, 17.9 mm thick","1 TB HDD
256 GB SSD
SATA
5400 RPM","Li-Po
3 Cell"
Apple MacBook Air M2 MQKV3HN/A Ultrabook (Apple M2/8 GB/512 GB SSD/macOS Ventura),"Rs.149,900","Apple M2
8 GB RAM","15.3 inches (38.86 cm)
2880 x 1864 pixels
1.51 Kg, 11.5 mm thick",512 GB SSD,"Li-Ion
18 Hrs"
HP 15-fd0019TU (7Q6Z0PA) Laptop (Core i3 13th Gen/8 GB/512 GB SSD/Windows 11),"Rs.39,990","Core i3 13th Gen
3.3 Ghz
8 GB DDR4 RAM","15.6 inches (39.62 cm)
1920 x 1080 pixels
1.59 Kg, 18.6 mm thick",512 GB SSD,"Li-Ion
3 Cell"
HP 15-fd0018TU (7Q6Y9PA) Laptop (Core i3 13th Gen/8 GB/512 GB SSD/Windows 11),"Rs.42,790","Core i3 13th Gen
3.3 Ghz
8 GB DDR4 RAM","15.6 inches (39.62 cm)
1920 x 1080 pixels
1.6 Kg, 19.9 mm thick",512 GB SSD,"Li-Ion
3 Cell"
HP Pavilion Gaming 15-ec2008AX (3E3R6PA) Laptop (AMD Hexa Core Ryzen 5/8 GB/512 GB SSD/Windows 10/4 GB),"Rs.60,990","AMD Hexa Core Ryzen 5
4.2 Ghz
8 GB DDR4 RAM
4 GB Graphics","15.6 inches (39.62 cm)
1920 x 1080 pixels
1.98 Kg, 23 mm thick",512 GB SSD,"Li-Ion
3 Cell
9 Hrs"
HP Pavilion 15-eh2050AU (7Z1H8PA) Laptop (AMD Hexa Core Ryzen 5/8 GB/512 GB SSD/Windows 11),"Rs.56,990","AMD Hexa Core Ryzen 5
4.2 Ghz
8 GB DDR4 RAM","15.6 inches (39.62 cm)
1920 x 1080 pixels
1.75 Kg, 17.9 mm thick",512 GB SSD,"Li-Ion
3 Cell"
Lenovo Ideapad Slim 5i (82FG013WIN) Laptop (Core i5 11th Gen/16 GB/512 GB SSD/Windows 10),"Rs.59,990","Core i5 11th Gen
2.4 Ghz
16 GB DDR4 RAM","15.6 inches (39.62 cm)
1920 x 1080 pixels
1.6 Kg, 18.6 mm thick",512 GB SSD,"Li-Po
3 Cell"
Honor MagicBook 15 (BohrM-WDQ9CHNE) Laptop (AMD Hexa Core Ryzen 5/8 GB/256 GB SSD/Windows 11),"Rs.39,990","AMD Hexa Core Ryzen 5
2.1 Ghz
8 GB DDR4 RAM","15.6 inches (39.62 cm)
1920 x 1080 pixels
1.54 Kg, 17 mm thick",256 GB SSD,"Li-Ion
15 Hrs"
Asus Chromebook C423NA-EC0521 Laptop (Celeron Dual Core/4 GB/64 GB SSD/Google Chrome),"Rs.21,599","Celeron Dual Core
1.1 Ghz
4 GB LPDDR4 RAM","14 inches (35.56 cm)
1920 x 1080 pixels
1.34 Kg, 16.1 mm thick",64 GB SSD,"Li-Ion
2 Cell"
Lenovo Legion 5 15ACH6H (82JU00SYIN) Laptop (AMD Octa Core Ryzen 7/16 GB/1 TB SSD/Windows 11/6 GB),"Rs.130,620","AMD Octa Core Ryzen 7
4.2 Ghz
16 GB DDR4 RAM
6 GB Graphics","15.6 inches (39.62 cm)
1920 x 1080 pixels
2.4 Kg, 26 mm thick",1 TB SSD,"Li-Po
4 Cell
9.2 Hrs"
Asus EeeBook E210MA-GJ012T Laptop (Celeron Dual Core/4 GB/64 GB SSD/Windows 10),"Rs.17,900","Celeron Dual Core
1.1 Ghz
4 GB DDR4 RAM","11.6 inches (29.46 cm)
1366 x 768 pixels
1.05 Kg, 16.9 mm thick",64 GB SSD,"Li-Ion
2 Cell"
Asus Gaming A17 TUF706IU-AS76 Laptop (AMD Quad Core Ryzen 7/16 GB/1 TB SSD/Windows 10/6 GB),"Rs.202,639","AMD Quad Core Ryzen 7
16 GB DDR4 RAM
6 GB Graphics","17.3 inches (43.94 cm)
1920 x 1080 pixels
2.60 Kg, 25 mm thick",1 TB SSD,"Li-Ion
4 Cell
7 Hrs"
Asus EeeBook 14 E410KA-BV103WS Laptop (Intel Pentium Quad Core/8 GB/256 GB SSD/Windows 11),"Rs.24,900","Intel Pentium Quad Core
3.3 Ghz
8 GB DDR4 RAM","14 inches (35.56 cm)
1366 x 768 pixels
1.30 Kg, 18.4 mm thick",256 GB SSD,"Li-Ion
3 Cell"
Lenovo Ideapad 5 (82FE00QLIN) Laptop (Core i5 11th Gen/8 GB/512 GB SSD/Windows 10),"Rs.65,700","Core i5 11th Gen
2.4 Ghz
8 GB DDR4 RAM","14 inches (35.56 cm)
1920 x 1080 pixels
1.39 Kg, 19.9 mm thick",512 GB SSD,"Li-Ion
11 Hrs"
Asus Vivobook 16X M1603QA-MB512WS Laptop (AMD Hexa Core Ryzen 5/16 GB/512 GB SSD/Windows 11),"Rs.54,250","AMD Hexa Core Ryzen 5
16 GB DDR4 RAM","16 inches (40.64 cm)
1920 x 1200 pixels",512 GB SSD,"Li-Ion
3 Hrs"
Samsung Galaxy Book 2 Intel Evo 15.6 Laptop (Core i7 12th Gen/16 GB/512 GB SSD/Windows 11),"Rs.66,490","Core i7 12th Gen
4.7 Ghz
16 GB DDR4 RAM","15.6 inches (39.62 cm)
1920 x 1080 pixels
1.81 Kg, 18.5 mm thick",512 GB SSD,N/A
Dell Inspiron 15 3501 (D560439WIN9S) Laptop (Core i5 11th Gen/8 GB/1 TB 256 GB SSD/Windows 10/2 GB),"Rs.49,790","Core i5 11th Gen
2.4 Ghz
8 GB DDR4 RAM
2 GB Graphics","15.6 inches (39.62 cm)
1920 x 1080 pixels
1.83 Kg, 20 mm thick","1 TB HDD
256 GB SSD
SATA
5400 RPM","Li-Ion
3 Cell
7 Hrs"
Lenovo V14-IGL (82C2S02K00) Laptop (Intel Celeron Dual Core/4 GB/256 GB SSD/Windows 11),"Rs.25,999","Intel Celeron Dual Core
2.8 Ghz
4 GB DDR4 RAM","14 inches (35.56 cm)
1920 x 1080 pixels
1.50 Kg, 69 mm thick",256 GB SSD,"Li-Ion
2 Cell
10 Hrs"
Lenovo V15 ITL G2 (82KB00EVIN) Laptop (Core i3 11th Gen/4 GB/256 GB SSD/Windows 10),"Rs.33,990","Core i3 11th Gen
3.0 Ghz
4 GB DDR4 RAM","15 inches (38.1 cm)
1920 x 1080 pixels
1.7 Kg, 19.9 mm thick",256 GB SSD,"Li-Ion
2 Cell"
Zebronics Pro Series Z ZEB-NBC 4S Laptop (Core i5 12th Gen/8 GB/512 GB SSD/Windows 11),"Rs.37,990","Core i5 12th Gen
2.4 Ghz
8 GB DDR4 RAM","15.6 inches (39.62 cm)
1920 x 1080 pixels
1.76 Kg, 20 mm thick",512 GB SSD,"Li-Ion
10 Hrs"
MSI Modern 14 C12M-445IN Laptop (Core i3 12th Gen/8 GB/512 GB SSD/Windows 11),"Rs.29,990","Core i3 12th Gen
0.8 Ghz
8 GB DDR4 RAM","14 inches (35.56 cm)
1920 x 1080 pixels
1.4 Kg, 19.3 mm thick",512 GB SSD,"Li-Ion
3 Cell"
Asus VivoBook Pro 14 OLED M3400QA-KM512WS Laptop (AMD Hexa Core Ryzen 5/16 GB/512 GB SSD/Windows 11),"Rs.64,990","AMD Hexa Core Ryzen 5
4.2 Ghz
16 GB DDR4 RAM","14 inches (35.56 cm)
2880 x 1800 pixels
1.40 Kg, 19 mm thick",512 GB SSD,"Li-Ion
3 Cell
8 Hrs"
MSI Modern 14 C12M-444IN Laptop (Core i3 12th Gen/16 GB/512 GB SSD/Windows 11),"Rs.32,990","Core i3 12th Gen
0.8 Ghz
16 GB DDR4 RAM","14 inches (35.56 cm)
1920 x 1080 pixels
1.4 Kg, 19.3 mm thick",512 GB SSD,"Li-Ion
3 Cell"
HP Victus 15-fb0777AX (7K0C1PA) Laptop (AMD Hexa Core Ryzen 5/8 GB/512 GB SSD/Windows 11/4 GB),"Rs.54,400","AMD Hexa Core Ryzen 5
4.2 Ghz
8 GB DDR4 RAM
4 GB Graphics","15.6 inches (39.62 cm)
1920 x 1080 pixels
2.37 Kg, 23 mm thick",512 GB SSD,"Li-Ion
3 Cell
4 Hrs"
Lenovo V15 (82KBA03HIH) Laptop (Core i3 11th Gen/8 GB/1 TB 256 GB SSD/Windows 11),"Rs.40,300","Core i3 11th Gen
3.0 Ghz
8 GB DDR4 RAM","15.6 inches (39.62 cm)
1920 x 1080 pixels
1.7 Kg, 19.9 mm thick","1 TB HDD
256 GB SSD","Li-Ion
2 Cell
5.5 Hrs"
HP 15s-eq1561AU (6Q0M9PA) Laptop (AMD Dual Core Ryzen 3/8 GB/256 GB SSD/Windows 11),"Rs.31,800","AMD Dual Core Ryzen 3
2.6 Ghz
8 GB DDR4 RAM","15.6 inches (39.62 cm)
1920 x 1080 pixels
1.69 Kg, 18 mm thick",256 GB SSD,"Li-Ion
3 Cell"
HP Pavilion Plus 14-eh0025TU (6H2F4PA) Laptop (Core i5 12th Gen/16 GB/512 GB SSD/Windows 11),"Rs.74,990","Core i5 12th Gen
4.7 Ghz
16 GB DDR4 RAM","14 inches (35.56 cm)
2240 x 1400 pixels
1.4 Kg, 18.4 mm thick",512 GB SSD,"Li-Ion
3 Cell
11 Hrs"
Lenovo V14 (82C4A00NIH) Laptop (Core i3 10th Gen/4 GB/1 TB/Windows 10),"Rs.38,800","Core i3 10th Gen
1.0 Ghz
4 GB DDR4 RAM","14 inches (35.56 cm)
1366 x 768 pixels
1.6 Kg","1 TB HDD
SATA
5400 RPM","Li-Ion
2 Cell"
Asus VivoBook 16 M1605YA-MB542WS Laptop (AMD Hexa Core Ryzen 5/16 GB/512 GB SSD/Windows 11),"Rs.49,990","AMD Hexa Core Ryzen 5
2.0 Ghz
16 GB DDR4 RAM","16 inches (40.64 cm)
1920 x 1200 pixels
1.88 Kg, 19.9 mm thick",512 GB SSD,"Li-Ion
3 Cell"
HP 15s-fq2738TU Laptop (Core i3 11th Gen/8 GB/512 GB SSD/Windows 11),"Rs.34,499","Core i3 11th Gen
4.0 Ghz
8 GB DDR4 RAM","15.6 inches (39.62 cm)
1366 x 768 pixels
1.7 Kg, 17.9 mm thick",512 GB SSD,"Li-Ion
3 Cell"
Asus Vivobook 16 M1605YA-MB541WS Laptop (AMD Hexa Core Ryzen 5/16 GB/512 GB SSD/Windows 11),"Rs.49,990","AMD Hexa Core Ryzen 5
4.2 Ghz
16 GB DDR4 RAM","16 inches (40.64 cm)
1920 x 1200 pixels
1.88 Kg, 19.9 mm thick",512 GB SSD,"Li-Ion
3 Cell"
Asus TUF Dash F15 FX517ZC-HN108WS Laptop (Core i7 12th Gen/16 GB/1 TB SSD/Windows 11/4 GB),"Rs.91,500","Core i7 12th Gen
2.3 Ghz
16 GB DDR5 RAM
4 GB Graphics","15.6 inches (39.62 cm)
1920 x 1080 pixels
2 Kg, 25.1 mm thick",1 TB SSD,"Li-Ion
4 Cell"
Lenovo Ideapad Slim 3 (82H801DHIN) Laptop (Core i3 11th Gen/8 GB/256 GB SSD/Windows 10),"Rs.41,000","Core i3 11th Gen
3.0 Ghz
8 GB DDR4 RAM","15.6 inches (39.62 cm)
1920 x 1080 pixels
1.65 Kg, 19.9 mm thick",256 GB SSD,"Li-Po
3 Cell"
Dell G15-5515 (D560542WIN9W) Laptop (AMD Hexa Core Ryzen 5/8 GB/512 GB SSD/Windows 10/4 GB),"Rs.71,990","AMD Hexa Core Ryzen 5
3.3 Ghz
8 GB DDR4 RAM
4 GB Graphics","15.6 inches (39.62 cm)
1920 x 1080 pixels
2.57 Kg, 26.9 mm thick",512 GB SSD,"Li-Ion
3 Cell"
HP 15s-fy5006TU (91R02PA) Laptop (Core i3 12th Gen/8 GB/512 GB SSD/Windows 11),"Rs.37,990","Core i3 12th Gen
4.2 Ghz
8 GB DDR4 RAM","15.6 inches (39.62 cm)
1920 x 1080 pixels
1.69 Kg, 17.9 mm thick",512 GB SSD,"Li-Ion
3 Cell
7.30 Hrs"
Lenovo Ideapad Slim 3 (82H70175IN) Laptop (Core i5 11th Gen/16 GB/512 GB SSD/Windows 11),"Rs.60,990","Core i5 11th Gen
2.4 Ghz
16 GB DDR4 RAM","14 inches (35.56 cm)
1920 x 1080 pixels
1.41 Kg, 20 mm thick",512 GB SSD,"Li-Ion
3 Cell
6 Hrs"
